Order_ID,Order_Date,Order_DateTime,Customer_ID,Restaurant_ID,City,Zone,Qty,Subtotal,Discount,Delivery_Fee,Order_Value,Payment_Method,Order_Channel,Order_Status,Delivery_Partner,Rider_ID,Distance_KM,Promised_Minutes,Delivery_Minutes,On_Time_Delivery,Customer_Rating,Cancellation_Reason
ORD01646,2026-05-12,2026-05-12 05:42:00,C0634,Restaurant_02,Mohali,Phase 5,3,840,30.0,50,860,Wallet,Restaurant App,Delivered,Shadowfax,RD134,3.0,50,15.0,True,3.0,
ORD00318,2026-05-01,2026-05-01 09:49:00,C0336,Restaurant_19,Chandigarh,Sector 34,3,750,0.0,40,790,Credit Card,Restaurant App,Delivered,Shadowfax,RD136,8.5,50,41.0,True,4.0,
ORD00324,2026-01-01,2026-01-01 08:50:00,C0697,Restaurant_06,Mohali,Phase 5,3,660,75.0,25,610,Credit Card,Restaurant App,Delivered,Shiprocket,RD099,0.8,50,10.0,True,5.0,
ORD03925,2026-02-25,2026-02-25 10:24:00,C0314,Restaurant_04,Panchkula,Sector 8,5,2000,50.0,50,2000,Credit Card,Restaurant App,Failed,Not Assigned,Not Assigned,5.9,35,,,,Payment Failed
ORD03407,2026-01-06,2026-01-06 09:27:00,C0885,Restaurant_24,Mohali,Sector 68,3,660,0.0,30,690,Cash,Website,Delivered,In-house Rider,RD102,3.1,45,14.0,True,4.0,
ORD00756,2026-03-10,2026-03-10 08:27:00,C0101,Restaurant_05,Panchkula,Sector 8,5,1600,0.0,40,1640,Credit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,2.2,50,,,,Rider Unavailable
ORD00703,2026-04-07,2026-04-07 12:40:00,C0175,Restaurant_11,Mohali,Phase 5,1,120,100.0,40,80,UPI,Restaurant App,Failed,Not Assigned,Not Assigned,7.5,45,,,,Address Issue
ORD00719,2026-04-16,2026-04-16 15:30:00,C0270,Restaurant_14,Panchkula,Sector 5,5,750,100.0,50,700,Credit Card,Restaurant App,Delivered,Shiprocket,RD113,6.0,50,21.0,True,5.0,
ORD01264,2026-02-15,2026-02-15 15:50:00,C0015,Restaurant_20,Panchkula,Sector 11,2,500,20.0,40,520,Credit Card,Website,Delivered,In-house Rider,RD063,4.8,35,24.0,True,5.0,
ORD02058,2026-03-22,2026-03-22 14:24:00,C0148,Restaurant_22,Panchkula,Sector 5,3,660,0.0,60,720,Credit Card,Restaurant App,Delivered,Ola Logistics,RD033,0.8,30,16.0,True,4.0,
ORD00019,2026-06-12,2026-06-12 12:26:00,C0077,Restaurant_08,Panchkula,Sector 5,5,1600,75.0,50,1575,Credit Card,Restaurant App,Delivered,In-house Rider,RD127,1.1,35,14.0,True,5.0,
ORD02842,2026-02-25,2026-02-25 18:54:00,C0697,Restaurant_19,Panchkula,Sector 8,2,240,100.0,50,190,Credit Card,Website,Delivered,In-house Rider,RD014,6.5,45,45.0,True,5.0,
ORD02517,2026-01-30,2026-01-30 02:11:00,C0979,Restaurant_19,Chandigarh,Sector 35,1,120,0.0,50,170,Credit Card,Restaurant App,Failed,Not Assigned,Not Assigned,0.2,30,,,,Restaurant Delay
ORD02337,2026-01-26,2026-01-26 01:27:00,C0570,Restaurant_24,Panchkula,Sector 5,1,400,20.0,50,430,Credit Card,Website,Delivered,Shiprocket,RD119,3.9,45,13.0,True,5.0,
ORD02539,2026-06-26,2026-06-26 23:59:00,C0377,Restaurant_23,Chandigarh,Sector 34,5,1400,30.0,60,1430,Wallet,Restaurant App,Delivered,In-house Rider,RD133,3.5,35,29.0,True,4.0,
ORD02421,2026-01-29,2026-01-29 02:58:00,C0034,Restaurant_05,Panchkula,Sector 5,1,280,0.0,25,305,UPI,Restaurant App,Delivered,Shadowfax,RD054,6.0,35,32.0,True,3.0,
ORD03999,2026-03-08,2026-03-08 05:56:00,C0187,Restaurant_02,Panchkula,Sector 11,1,280,0.0,25,305,Cash,Restaurant App,Delivered,Shadowfax,RD050,3.1,35,23.0,True,5.0,
ORD03072,2026-06-24,2026-06-24 03:19:00,C0125,Restaurant_07,Chandigarh,Sector 35,1,400,0.0,20,420,Wallet,Restaurant App,Delivered,Shadowfax,RD026,9.2,50,58.0,False,5.0,
ORD03948,2026-02-15,2026-02-15 12:38:00,C0179,Restaurant_09,Chandigarh,Sector 17,2,300,75.0,25,250,Cash,Restaurant App,Delivered,Shiprocket,RD130,7.7,45,42.0,True,5.0,
ORD02217,2026-03-01,2026-03-01 13:01:00,C0939,Restaurant_16,Chandigarh,Sector 22,1,220,75.0,25,170,Wallet,Website,Delivered,Shadowfax,RD001,3.7,30,27.0,True,4.0,
ORD02966,2026-05-09,2026-05-09 17:08:00,C0482,Restaurant_07,Panchkula,Sector 11,4,1280,0.0,40,1320,Debit Card,Restaurant App,Delivered,In-house Rider,RD090,4.9,45,31.0,True,4.0,
ORD00655,2026-03-08,2026-03-08 06:24:00,C0493,Restaurant_05,Chandigarh,Sector 34,4,1400,50.0,25,1375,Credit Card,Restaurant App,Delivered,In-house Rider,RD025,8.5,50,44.0,True,4.0,
ORD00972,2026-03-10,2026-03-10 06:37:00,C0301,Restaurant_25,Mohali,Phase 3B2,4,600,20.0,20,600,UPI,Website,Delivered,Shiprocket,RD038,2.3,50,26.0,True,5.0,
ORD03051,2026-02-08,2026-02-08 22:41:00,C0874,Restaurant_17,Panchkula,Sector 11,3,660,0.0,60,720,Debit Card,Website,Cancelled,Not Assigned,Not Assigned,0.5,45,,,,Address Issue
ORD00272,2026-01-06,2026-01-06 15:40:00,C0990,Restaurant_05,Panchkula,Sector 11,3,840,0.0,40,880,Debit Card,Restaurant App,Delivered,In-house Rider,RD030,7.1,30,39.0,False,5.0,
ORD02082,2026-05-21,2026-05-21 07:32:00,C0048,Restaurant_16,Panchkula,Sector 8,3,360,20.0,40,380,Wallet,Website,Delivered,In-house Rider,RD011,4.4,30,24.0,True,5.0,
ORD01356,2026-04-12,2026-04-12 20:28:00,C0348,Restaurant_18,Panchkula,Sector 5,5,600,0.0,60,660,Cash,Restaurant App,Cancelled,Not Assigned,Not Assigned,4.9,35,,,,Restaurant Delay
ORD02286,2026-06-22,2026-06-22 20:47:00,C0216,Restaurant_07,Chandigarh,Sector 22,4,1600,0.0,25,1625,Cash,Restaurant App,Delivered,Shiprocket,RD040,10.4,50,44.0,True,3.0,
ORD03421,2026-05-17,2026-05-17 10:44:00,C0052,Restaurant_16,Chandigarh,Sector 34,2,700,20.0,60,740,UPI,Website,Failed,Not Assigned,Not Assigned,3.4,50,,,,Customer Cancelled
ORD00256,2026-02-10,2026-02-10 18:27:00,C0654,Restaurant_23,Panchkula,Sector 5,5,1400,0.0,40,1440,Cash,Restaurant App,Delivered,In-house Rider,RD126,7.6,50,34.0,True,5.0,
ORD00231,2026-02-19,2026-02-19 23:55:00,C0312,Restaurant_05,Panchkula,Sector 15,4,720,20.0,30,730,Wallet,Website,Delivered,In-house Rider,RD059,8.4,40,37.0,True,5.0,
ORD03896,2026-02-06,2026-02-06 08:27:00,C0364,Restaurant_06,Chandigarh,Sector 22,4,600,50.0,50,600,Wallet,Restaurant App,Delivered,Ola Logistics,RD113,6.3,35,38.0,False,4.0,
ORD03180,2026-04-30,2026-04-30 14:31:00,C0600,Restaurant_24,Panchkula,Sector 5,2,440,20.0,20,440,UPI,Website,Failed,Not Assigned,Not Assigned,3.6,40,,,,Customer Cancelled
ORD03171,2026-05-20,2026-05-20 06:06:00,C1168,Restaurant_25,Panchkula,Sector 11,5,1600,0.0,60,1660,Debit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,7.2,35,,,,Payment Failed
ORD01132,2026-02-03,2026-02-03 08:57:00,C0767,Restaurant_17,Mohali,Sector 68,3,1200,0.0,25,1225,Credit Card,Website,Delivered,Shiprocket,RD014,8.8,35,35.0,True,4.0,
ORD02312,2026-02-02,2026-02-02 11:22:00,C0339,Restaurant_14,Panchkula,Sector 5,4,1280,30.0,60,1310,Cash,Restaurant App,Delivered,In-house Rider,RD150,5.6,35,27.0,True,4.0,
ORD00587,2026-02-07,2026-02-07 00:11:00,C0393,Restaurant_06,Panchkula,Sector 8,4,1120,30.0,60,1150,UPI,Website,Delivered,In-house Rider,RD078,4.2,35,24.0,True,4.0,
ORD00954,2026-05-12,2026-05-12 11:05:00,C0666,Restaurant_05,Mohali,Phase 3B2,1,220,50.0,20,190,Cash,Website,Delivered,In-house Rider,RD148,5.4,40,40.0,True,5.0,
ORD01914,2026-03-31,2026-03-31 13:44:00,C0092,Restaurant_06,Chandigarh,Sector 35,1,120,50.0,20,90,Debit Card,Restaurant App,Delivered,Shadowfax,RD038,5.1,45,33.0,True,3.0,
ORD01913,2026-02-15,2026-02-15 07:23:00,C0018,Restaurant_08,Panchkula,Sector 8,2,360,0.0,40,400,Wallet,Website,Delivered,In-house Rider,RD039,4.7,45,35.0,True,1.0,
ORD01198,2026-01-22,2026-01-22 20:06:00,C0713,Restaurant_04,Chandigarh,Sector 35,2,360,75.0,60,345,UPI,Website,Delivered,Shiprocket,RD001,5.4,45,31.0,True,4.0,
ORD03586,2026-05-04,2026-05-04 09:26:00,C1039,Restaurant_25,Chandigarh,Sector 22,4,1600,75.0,40,1565,Cash,Restaurant App,Delivered,In-house Rider,RD136,4.2,50,26.0,True,5.0,
ORD03438,2026-05-16,2026-05-16 11:53:00,C0310,Restaurant_24,Panchkula,Sector 8,5,1600,75.0,30,1555,Debit Card,Restaurant App,Delivered,Shadowfax,RD078,7.9,45,30.0,True,5.0,
ORD01543,2026-02-04,2026-02-04 22:52:00,C0329,Restaurant_13,Chandigarh,Sector 35,5,600,20.0,50,630,Debit Card,Website,Delivered,In-house Rider,RD012,7.0,45,41.0,True,5.0,
ORD01216,2026-06-18,2026-06-18 00:33:00,C0171,Restaurant_19,Chandigarh,Sector 22,3,1050,20.0,25,1055,Credit Card,Restaurant App,Delivered,Shadowfax,RD044,6.1,45,42.0,True,3.0,
ORD00095,2026-02-17,2026-02-17 10:03:00,C0182,Restaurant_12,Chandigarh,Sector 35,5,750,30.0,50,770,Credit Card,Website,Delivered,Shadowfax,RD138,6.5,50,29.0,True,5.0,
ORD01849,2026-03-04,2026-03-04 01:54:00,C0733,Restaurant_22,Mohali,Sector 68,2,800,0.0,60,860,Credit Card,Website,Delivered,In-house Rider,RD005,7.6,35,43.0,False,4.0,
ORD03531,2026-06-03,2026-06-03 12:22:00,C0580,Restaurant_16,Panchkula,Sector 5,1,150,0.0,40,190,UPI,Website,Delivered,In-house Rider,RD077,6.7,30,42.0,False,5.0,
ORD03063,2026-03-21,2026-03-21 19:36:00,C0949,Restaurant_22,Mohali,Sector 68,4,880,20.0,25,885,Cash,Restaurant App,Delivered,In-house Rider,RD044,3.2,35,27.0,True,4.0,
ORD01621,2026-03-15,2026-03-15 17:03:00,C0889,Restaurant_05,Panchkula,Sector 15,4,1600,0.0,25,1625,Cash,Website,Delivered,Ola Logistics,RD027,3.7,35,26.0,True,5.0,
ORD03708,2026-06-15,2026-06-15 05:43:00,C1133,Restaurant_17,Panchkula,Sector 15,5,1400,30.0,30,1400,UPI,Website,Delivered,In-house Rider,RD130,6.1,35,33.0,True,5.0,
ORD03172,2026-06-19,2026-06-19 13:47:00,C1042,Restaurant_01,Chandigarh,Manimajra,2,300,75.0,50,275,UPI,Website,Delivered,Ola Logistics,RD098,0.8,35,10.0,True,5.0,
ORD01926,2026-03-28,2026-03-28 01:49:00,C0593,Restaurant_24,Panchkula,Sector 8,4,880,0.0,30,910,UPI,Website,Cancelled,Not Assigned,Not Assigned,5.1,30,,,,Rider Unavailable
ORD03771,2026-03-13,2026-03-13 22:54:00,C0842,Restaurant_17,Mohali,Phase 5,3,540,100.0,25,465,Wallet,Restaurant App,Delivered,In-house Rider,RD141,3.5,40,21.0,True,5.0,
ORD00927,2026-03-17,2026-03-17 11:42:00,C0219,Restaurant_18,Chandigarh,Sector 17,4,720,30.0,20,710,Cash,Website,Delivered,In-house Rider,RD105,3.8,40,24.0,True,3.0,
ORD00437,2026-05-25,2026-05-25 23:56:00,C0143,Restaurant_14,Chandigarh,Sector 17,1,400,100.0,40,340,UPI,Restaurant App,Delivered,Ola Logistics,RD098,5.6,35,95.0,False,5.0,
ORD01960,2026-06-26,2026-06-26 11:52:00,C0153,Restaurant_16,Mohali,Phase 5,5,2000,50.0,25,1975,Credit Card,Restaurant App,Delivered,In-house Rider,RD003,3.2,40,23.0,True,5.0,
ORD02469,2026-03-11,2026-03-11 22:56:00,C0792,Restaurant_05,Panchkula,Sector 15,1,280,0.0,20,300,Cash,Website,Delivered,In-house Rider,RD097,3.9,30,30.0,True,4.0,
ORD02242,2026-02-13,2026-02-13 11:25:00,C0432,Restaurant_08,Chandigarh,Sector 34,5,750,0.0,30,780,Credit Card,Restaurant App,Delivered,Ola Logistics,RD053,5.4,45,31.0,True,4.0,
ORD01147,2026-02-11,2026-02-11 03:18:00,C0249,Restaurant_16,Chandigarh,Sector 17,2,300,,25,325,Debit Card,Restaurant App,Delivered,In-house Rider,RD088,,50,29.0,True,,
ORD00821,2026-06-16,2026-06-16 19:24:00,C0766,Restaurant_03,Panchkula,Sector 8,4,1000,100.0,40,940,UPI,Website,Failed,Not Assigned,Not Assigned,6.1,30,,,,Address Issue
ORD03533,2026-01-31,2026-01-31 13:09:00,C0937,Restaurant_21,Panchkula,Sector 5,4,880,100.0,30,810,Cash,Restaurant App,Delivered,In-house Rider,RD138,6.4,50,35.0,True,5.0,
ORD03356,2026-03-22,2026-03-22 04:56:00,C0977,Restaurant_01,Panchkula,Sector 8,5,1400,100.0,50,1350,Credit Card,Website,Delivered,In-house Rider,RD063,8.3,40,47.0,False,5.0,
ORD00282,2026-01-11,2026-01-11 04:10:00,C0275,Restaurant_20,Chandigarh,Sector 35,2,640,100.0,20,560,UPI,Website,Delivered,In-house Rider,RD049,7.3,35,43.0,False,4.0,
ORD01249,2026-06-27,2026-06-27 01:21:00,C0022,Restaurant_04,Chandigarh,Sector 35,4,880,50.0,25,855,Cash,Restaurant App,Delivered,Shadowfax,RD009,7.7,45,49.0,False,5.0,
ORD02325,2026-02-13,2026-02-13 08:43:00,C0532,Restaurant_18,Panchkula,Sector 11,2,300,0.0,40,340,Wallet,Restaurant App,Delivered,Ola Logistics,RD075,0.8,50,24.0,True,5.0,
ORD01494,2026-03-06,2026-03-06 12:40:00,C1074,Restaurant_21,Panchkula,Sector 8,1,180,50.0,40,170,Cash,Website,Delivered,Shadowfax,RD051,8.3,40,30.0,True,3.0,
ORD02619,2026-06-29,2026-06-29 01:42:00,C0975,Restaurant_21,Chandigarh,Sector 34,4,480,75.0,60,465,Credit Card,Restaurant App,Failed,Not Assigned,Not Assigned,7.6,35,,,,Payment Failed
ORD02123,2026-02-11,2026-02-11 22:08:00,C0037,Restaurant_09,Chandigarh,Sector 35,1,150,100.0,20,80,Credit Card,Restaurant App,Delivered,Ola Logistics,RD147,2.3,50,28.0,True,5.0,
ORD03165,2026-05-22,2026-05-22 04:44:00,C1037,Restaurant_04,Panchkula,Sector 5,5,1600,0.0,60,1660,Wallet,Website,Delivered,In-house Rider,RD137,4.1,35,26.0,True,5.0,
ORD01015,2026-04-01,2026-04-01 05:04:00,C0773,Restaurant_21,Chandigarh,Sector 35,2,360,0.0,20,380,Credit Card,Restaurant App,Delivered,Shiprocket,RD048,6.1,45,31.0,True,4.0,
ORD00767,2026-01-18,2026-01-18 09:55:00,C0926,Restaurant_18,Chandigarh,Sector 34,2,640,30.0,30,640,Debit Card,Website,Delivered,Shadowfax,RD125,7.5,40,39.0,True,5.0,
ORD02609,2026-01-11,2026-01-11 05:35:00,C0996,Restaurant_25,Mohali,Phase 5,3,450,50.0,25,425,Wallet,Website,Delivered,Shadowfax,RD100,6.4,35,31.0,True,5.0,
ORD00604,2026-05-22,2026-05-22 20:48:00,C0260,Restaurant_09,Panchkula,Sector 8,3,540,100.0,25,465,Wallet,Website,Delivered,Shiprocket,RD146,4.1,30,31.0,False,4.0,
ORD01027,2026-05-26,2026-05-26 01:35:00,C0999,Restaurant_03,Panchkula,Sector 5,3,360,0.0,60,420,Wallet,Restaurant App,Delivered,In-house Rider,RD120,2.9,40,20.0,True,5.0,
ORD02231,2026-05-20,2026-05-20 21:27:00,C1194,Restaurant_17,Mohali,Phase 3B2,1,250,0.0,25,275,UPI,Website,Delivered,Shadowfax,RD077,3.1,30,26.0,True,,
ORD02091,2026-06-03,2026-06-03 16:00:00,C0465,Restaurant_07,Chandigarh,Sector 22,4,1600,75.0,30,1555,UPI,Restaurant App,Delivered,In-house Rider,RD025,4.5,35,28.0,True,4.0,
ORD00544,2026-06-13,2026-06-13 17:44:00,C1129,Restaurant_07,Mohali,Sector 68,3,1050,75.0,60,1035,Debit Card,Restaurant App,Delivered,In-house Rider,RD033,7.3,50,35.0,True,5.0,
ORD00410,2026-05-02,2026-05-02 14:50:00,C0731,Restaurant_12,Mohali,Phase 5,4,480,100.0,40,420,Credit Card,Website,Cancelled,Not Assigned,Not Assigned,6.3,50,,,,Rider Unavailable
ORD03932,2026-04-01,2026-04-01 18:21:00,C1053,Restaurant_17,Chandigarh,Manimajra,5,1250,0.0,25,1275,Debit Card,Restaurant App,Delivered,In-house Rider,RD053,4.7,40,34.0,True,2.0,
ORD02198,2026-05-17,2026-05-17 20:56:00,C0664,Restaurant_17,Chandigarh,Sector 35,5,900,0.0,20,920,Cash,Restaurant App,Delivered,Shadowfax,RD098,9.2,45,48.0,False,4.0,
ORD01136,2026-05-24,2026-05-24 06:20:00,C0495,Restaurant_07,Panchkula,Sector 8,2,360,0.0,40,400,Debit Card,Restaurant App,Delivered,Shadowfax,RD132,1.8,40,28.0,True,4.0,
ORD02019,2026-06-07,2026-06-07 01:48:00,C0330,Restaurant_06,Chandigarh,Sector 35,4,1120,30.0,60,1150,Debit Card,Website,Cancelled,Not Assigned,Not Assigned,3.1,35,,,,Customer Cancelled
ORD02181,2026-03-24,2026-03-24 21:20:00,C0201,Restaurant_10,Mohali,Phase 3B2,5,600,0.0,50,650,Credit Card,Website,Delivered,Ola Logistics,RD106,3.8,40,32.0,True,4.0,
ORD02031,2026-01-28,2026-01-28 01:49:00,C0482,Restaurant_10,Panchkula,Sector 11,4,1400,75.0,30,1355,Credit Card,Website,Delivered,Ola Logistics,RD034,10.4,35,51.0,False,5.0,
ORD01731,2026-04-08,2026-04-08 02:33:00,C0340,Restaurant_20,Chandigarh,Sector 17,4,1280,30.0,60,1310,UPI,Website,Delivered,In-house Rider,RD071,3.3,35,30.0,True,2.0,
ORD00302,2026-03-07,2026-03-07 11:14:00,C0317,Restaurant_20,Panchkula,Sector 15,1,120,20.0,60,160,Debit Card,Restaurant App,Delivered,Shadowfax,RD050,5.9,30,31.0,False,5.0,
ORD00073,2026-01-15,2026-01-15 03:06:00,C1162,Restaurant_06,Panchkula,Sector 15,5,2000,0.0,50,2050,Wallet,Website,Delivered,Shadowfax,RD053,5.3,35,35.0,True,3.0,
ORD01742,2026-06-29,2026-06-29 07:04:00,C0565,Restaurant_18,Panchkula,Sector 15,5,1100,0.0,60,1160,Debit Card,Restaurant App,Delivered,Shadowfax,RD011,3.6,35,33.0,True,5.0,
ORD03374,2026-04-29,2026-04-29 02:20:00,C0951,Restaurant_03,Panchkula,Sector 11,1,320,50.0,20,290,Cash,Restaurant App,Delivered,Shadowfax,RD017,7.5,35,47.0,False,5.0,
ORD01654,2026-03-29,2026-03-29 17:47:00,C0690,Restaurant_13,Chandigarh,Sector 17,5,1600,30.0,20,1590,Wallet,Restaurant App,Delivered,Ola Logistics,RD135,6.5,45,48.0,False,5.0,
ORD02142,2026-05-02,2026-05-02 21:46:00,C0267,Restaurant_14,Mohali,Phase 5,2,500,0.0,40,540,Debit Card,Restaurant App,Delivered,In-house Rider,RD016,6.3,35,38.0,False,5.0,
ORD03625,2026-05-05,2026-05-05 12:52:00,C0986,Restaurant_17,Chandigarh,Sector 17,4,1120,0.0,30,1150,Wallet,Restaurant App,Cancelled,Not Assigned,Not Assigned,4.7,40,,,,Address Issue
ORD03558,2026-01-17,2026-01-17 07:18:00,C1115,Restaurant_01,Panchkula,Sector 5,1,250,75.0,40,215,Cash,Restaurant App,Delivered,In-house Rider,RD123,5.2,30,27.0,True,3.0,
ORD00422,2026-03-19,2026-03-19 09:22:00,C0387,Restaurant_24,Panchkula,Sector 11,1,150,20.0,50,180,Cash,Website,Delivered,In-house Rider,RD098,8.5,30,42.0,False,4.0,
ORD02536,2026-03-04,2026-03-04 18:12:00,C0714,Restaurant_02,Mohali,Sector 68,1,220,50.0,30,200,Cash,Website,Delivered,In-house Rider,RD048,6.1,35,39.0,False,5.0,
ORD00852,2026-02-04,2026-02-04 14:51:00,C1013,Restaurant_02,Chandigarh,Sector 17,3,1050,0.0,25,1075,Debit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,5.5,35,,,,Restaurant Delay
ORD01641,2026-06-17,2026-06-17 07:05:00,C0664,Restaurant_24,Mohali,Phase 5,5,600,100.0,50,550,Credit Card,Website,Delivered,Shadowfax,RD062,5.0,35,37.0,False,5.0,
ORD02637,2026-02-10,2026-02-10 18:06:00,C0095,Restaurant_12,Mohali,Phase 7,2,240,20.0,50,270,Wallet,Website,Delivered,In-house Rider,RD096,6.3,40,41.0,False,3.0,
ORD03442,2026-05-30,2026-05-30 05:57:00,C0070,Restaurant_16,Mohali,Phase 3B2,3,1200,0.0,30,1230,Wallet,Restaurant App,Delivered,In-house Rider,RD079,2.9,50,23.0,True,3.0,
ORD02004,2026-05-18,2026-05-18 18:54:00,C0808,Restaurant_22,Chandigarh,Manimajra,5,2000,20.0,50,2030,Credit Card,Website,Delivered,In-house Rider,RD029,6.4,30,33.0,False,4.0,
ORD01075,2026-06-17,2026-06-17 08:51:00,C1110,Restaurant_08,Panchkula,Sector 8,1,220,0.0,50,270,Debit Card,Website,Delivered,Ola Logistics,RD141,3.4,50,25.0,True,5.0,
ORD01791,2026-01-09,2026-01-09 22:03:00,C0043,Restaurant_03,Panchkula,Sector 8,3,960,20.0,25,965,Cash,Restaurant App,Delivered,In-house Rider,RD149,2.7,30,22.0,True,5.0,
ORD00884,2026-05-14,2026-05-14 04:29:00,C0126,Restaurant_23,Mohali,Phase 3B2,3,360,100.0,25,285,Credit Card,Restaurant App,Delivered,Shiprocket,RD026,6.4,45,46.0,False,5.0,
ORD03080,2026-01-07,2026-01-07 06:15:00,C0757,Restaurant_17,Panchkula,Sector 5,4,600,0.0,30,630,Debit Card,Restaurant App,Failed,Not Assigned,Not Assigned,5.5,50,,,,Rider Unavailable
ORD03128,2026-01-14,2026-01-14 01:39:00,C0166,Restaurant_16,Chandigarh,Sector 17,3,1050,100.0,60,1010,Wallet,Restaurant App,Delivered,In-house Rider,RD075,3.7,40,18.0,True,3.0,
ORD00980,2026-02-07,2026-02-07 13:29:00,C0831,Restaurant_15,Panchkula,Sector 11,4,600,20.0,20,600,Debit Card,Restaurant App,Delivered,Ola Logistics,RD078,3.8,35,32.0,True,3.0,
ORD03790,2026-05-17,2026-05-17 08:00:00,C0267,Restaurant_24,Panchkula,Sector 11,5,750,75.0,40,715,Cash,Restaurant App,Delivered,In-house Rider,RD054,4.8,45,33.0,True,5.0,
ORD02413,2026-04-26,2026-04-26 04:28:00,C0127,Restaurant_08,Chandigarh,Manimajra,2,560,30.0,20,550,UPI,Website,Delivered,In-house Rider,RD044,5.0,45,35.0,True,5.0,
ORD01213,2026-02-13,2026-02-13 18:09:00,C1071,Restaurant_23,Chandigarh,Sector 35,5,1100,75.0,30,1055,Debit Card,Restaurant App,Delivered,Ola Logistics,RD023,1.6,30,26.0,True,5.0,
ORD03223,2026-06-25,2026-06-25 02:24:00,C0091,Restaurant_12,Chandigarh,Sector 34,3,750,0.0,50,800,Wallet,Restaurant App,Delivered,In-house Rider,RD087,4.9,40,27.0,True,5.0,
ORD00619,2026-02-06,2026-02-06 06:10:00,C0620,Restaurant_12,Panchkula,Sector 5,4,1400,50.0,25,1375,Cash,Restaurant App,Delivered,Shiprocket,RD125,9.7,50,39.0,True,4.0,
ORD00733,2026-04-12,2026-04-12 02:42:00,C0962,Restaurant_08,Chandigarh,Sector 35,2,440,75.0,60,425,Credit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,5.2,50,,,,Payment Failed
ORD00216,2026-01-01,2026-01-01 05:05:00,C0046,Restaurant_07,Mohali,Phase 5,3,1050,50.0,30,1030,Wallet,Restaurant App,Delivered,In-house Rider,RD001,7.5,35,38.0,False,4.0,
ORD01383,2026-04-24,2026-04-24 15:51:00,C0164,Restaurant_06,Mohali,Phase 7,5,1600,0.0,60,1660,Credit Card,Website,Delivered,Shiprocket,RD112,0.8,35,14.0,True,4.0,
ORD00839,2026-06-10,2026-06-10 01:32:00,C0240,Restaurant_15,Chandigarh,Sector 22,2,640,30.0,30,640,Wallet,Website,Delivered,Shadowfax,RD083,5.6,40,27.0,True,3.0,
ORD02521,2026-06-11,2026-06-11 23:49:00,C0822,Restaurant_20,Mohali,Sector 68,4,1280,50.0,60,1290,Credit Card,Website,Failed,Not Assigned,Not Assigned,1.0,45,,,,Restaurant Delay
ORD03523,2026-02-20,2026-02-20 00:09:00,C0646,Restaurant_19,Panchkula,Sector 8,5,1600,50.0,30,1580,Debit Card,Restaurant App,Delivered,In-house Rider,RD105,10.1,45,37.0,True,5.0,
ORD01422,2026-02-08,2026-02-08 06:49:00,C0877,Restaurant_20,Panchkula,Sector 5,1,400,0.0,40,440,Wallet,Website,Delivered,In-house Rider,RD080,5.9,40,26.0,True,4.0,
ORD01915,2026-01-12,2026-01-12 01:03:00,C0930,Restaurant_25,Mohali,Phase 3B2,5,2000,0.0,40,2040,Cash,Restaurant App,Cancelled,Not Assigned,Not Assigned,6.9,35,,,,Address Issue
ORD02574,2026-04-25,2026-04-25 14:25:00,C0512,Restaurant_16,Panchkula,Sector 15,3,660,50.0,25,635,Debit Card,Restaurant App,Failed,Not Assigned,Not Assigned,4.6,45,,,,Customer Cancelled
ORD01968,2026-03-29,2026-03-29 19:14:00,C0353,Restaurant_05,Panchkula,Sector 5,3,840,0.0,40,880,UPI,Restaurant App,Cancelled,Not Assigned,Not Assigned,4.3,45,,,,Rider Unavailable
ORD02365,2026-02-21,2026-02-21 21:35:00,C0383,Restaurant_08,Mohali,Sector 68,2,240,50.0,60,250,Cash,Restaurant App,Failed,Not Assigned,Not Assigned,0.6,45,,,,Address Issue
ORD01687,2026-03-05,2026-03-05 02:55:00,C0109,Restaurant_07,Chandigarh,Sector 35,3,1050,100.0,50,1000,Wallet,Restaurant App,Delivered,In-house Rider,RD068,6.9,50,40.0,True,4.0,
ORD01530,2026-03-21,2026-03-21 14:10:00,C0425,Restaurant_15,Panchkula,Sector 11,3,1050,0.0,40,1090,Debit Card,Website,Failed,Not Assigned,Not Assigned,7.8,35,,,,Address Issue
ORD03913,2026-04-08,2026-04-08 19:27:00,C0544,Restaurant_17,Panchkula,Sector 8,2,300,0.0,50,350,Cash,Website,Delivered,In-house Rider,RD127,5.3,50,31.0,True,5.0,
ORD03195,2026-04-10,2026-04-10 04:44:00,C1088,Restaurant_25,Panchkula,Sector 8,3,1050,100.0,20,970,Cash,Website,Cancelled,Not Assigned,Not Assigned,4.8,50,,,,Rider Unavailable
ORD03065,2026-06-20,2026-06-20 03:43:00,C0257,Restaurant_14,Panchkula,Sector 15,1,180,0.0,50,230,Debit Card,Website,Delivered,In-house Rider,RD001,7.5,30,33.0,False,5.0,
ORD03454,2026-05-24,2026-05-24 19:51:00,C0864,Restaurant_25,Mohali,Phase 5,5,2000,0.0,25,2025,Credit Card,Restaurant App,Delivered,In-house Rider,RD072,3.5,50,26.0,True,4.0,
